time_s,left_tip_dz_in,right_tip_dz_in,symmetric_tip_dz_in,total_fx_lbf,total_fy_lbf,total_fz_lbf,global_mx_cg_lbfin,global_my_cg_lbfin,global_mz_cg_lbfin
1.856000000,0.8427940249819983,0.8752201895541134,0.8590071072680558,1.3647585150430799,0.06014689573739582,570.4098320130884,-433.2053593410714,1945.436856106111,7.166273402717864
1.860000000,0.8425801283488283,0.8750107333403889,0.8587954308446086,1.3688185296523865,0.06016967904314871,570.506599618125,-433.3074920173761,1945.3943867961814,7.168649362331114
1.864000000,0.8423655976217646,0.8748006552352621,0.8585831264285133,1.3728903369087364,0.06019379312414872,570.6036103633562,-433.4162878805747,1945.3518963213373,7.171256993803395
1.868000000,0.8421504342003203,0.8745899606920204,0.8583701974461704,1.3769772728272176,0.060217194788635436,570.7009143171863,-433.5236683957788,1945.3093904030038,7.173760028038814
1.872000000,0.8419346406351167,0.874378651933327,0.8581566462842218,1.3810789107019725,0.06024082049878891,570.7985131523845,-433.6306626090461,1945.266575034993,7.17627626066359
1.876000000,0.8417182223314654,0.8741667366355443,0.8579424794835049,1.3851782941994206,0.06026501446399876,570.8961456567149,-433.74015449579883,1945.2242589868265,7.178846137111489
1.880000000,0.8415011433653348,0.8739542155892082,0.8577276794772715,1.3893194187708635,0.06029299107494437,570.9945270884643,-433.8635181474482,1945.1774501769025,7.182038864982253
1.884000000,0.8412834034145504,0.8737410883940129,0.8575122459042817,1.393465917008726,0.060316863859760234,571.0929818820524,-433.9728789308792,1945.134395872693,7.184553808799785
1.888000000,0.8410650354738607,0.8735273608965741,0.8572961981852174,1.397625288572829,0.06034023579528622,571.1917059891448,-434.0815086817694,1945.0913642395615,7.187014867790092
1.892000000,0.8408460448650743,0.8733130361152206,0.8570795404901475,1.4017989049955222,0.060364337920467685,571.2907207520916,-434.1910141970091,1945.0478816597458,7.189548308902266
1.896000000,0.8406264337424716,0.8730981181852258,0.8568622759638487,1.4059873682808983,0.06038889468628075,571.3900055010783,-434.30264447315847,1945.004413149489,7.1922057552916
1.900000000,0.8404062098800864,0.8728826090466697,0.856644409463378,1.4101905966751638,0.06041322927720233,571.4895870478213,-434.41257093348383,1944.9605942422947,7.194739302280559
1.904000000,0.8401853772983259,0.8726665436855967,0.8564259604919613,1.4144005307079264,0.06044218427762478,571.5892192077466,-434.5436760300302,1944.9206844180674,7.198040179336918
1.908000000,0.8399639381511577,0.8724499223775268,0.8562069302643422,1.4186328792452194,0.060465982133900864,571.6893367193044,-434.6534034952422,1944.8764316515924,7.200522948688916
1.912000000,0.8397418900257207,0.8722327175070745,0.8559873037663976,1.4228807481779346,0.06049086104841457,571.7897657008796,-434.76624233614655,1944.8318831828778,7.2031098544153265
1.916000000,0.8395192307243491,0.8720149278078679,0.8557670792661085,1.4271414535908227,0.06051572402403769,571.8904362417013,-434.87941321567723,1944.7876773679568,7.2057363681363285
1.920000000,0.839295960581083,0.8717965540447068,0.8555462573128949,1.4314148264463105,0.060540855441797124,571.991350676418,-434.99355663534436,1944.743382372124,7.208424267187533
1.924000000,0.8390720798174272,0.8715775911500003,0.8553248354837137,1.4357046640720537,0.06056557187604386,572.0925637967563,-435.1071479654688,1944.699109699081,7.211060927620402
1.928000000,0.8388475912769024,0.8713580373984229,0.8551028143376627,1.440007271531787,0.0605904956432233,572.1940144107162,-435.2200079976325,1944.655076585731,7.213655679309728
1.932000000,0.8386224979029038,0.8711378937377674,0.8548801958203356,1.4443240108288857,0.06061563445378511,572.2957341010468,-435.3331794951902,1944.6112873137959,7.216322678017772
1.936000000,0.838396801550175,0.870917162833436,0.8546569821918055,1.4486556733140423,0.06064115704011117,572.3977353079212,-435.44861467234085,1944.5668824522581,7.219033554035324
1.940000000,0.8381705067375549,0.8706958484169718,0.8544331775772633,1.4530007371366869,0.060666726754165165,572.4999889739188,-435.5640001505982,1944.5225979432375,7.221744552692307
1.944000000,0.8379436195823757,0.8704739546714535,0.8542087871269146,1.4573601482083607,0.060692179244065454,572.6024960967582,-435.67970021758435,1944.4781933676454,7.224451345231572
1.948000000,0.837716145911898,0.8702514856519343,0.8539838157819162,1.4617335297408314,0.06071779154338246,572.7052615447844,-435.7955137232874,1944.433632696568,7.227151139999378
1.952000000,0.8374880946117287,0.8700284444825996,0.8537582695471642,1.4661200683791153,0.060742791893983475,572.8082591516571,-435.9094045706052,1944.3890934398573,7.229753191476231
1.956000000,0.8372594692702933,0.8698048340664428,0.853532151668368,1.4705235884215657,0.06076851139052328,572.9115584973717,-436.0270926474964,1944.343964410717,7.232558674642223
1.960000000,0.8370302730784118,0.8695806238217898,0.8533054484501008,1.4749477304077385,0.0607893871807845,573.0153244917697,-436.12565855127474,1944.2958864111056,7.234499999631195
1.964000000,0.8368005144436808,0.869355816994684,0.8530781657191824,1.4793764991385032,0.06081535292990484,573.1191198490724,-436.24257333998304,1944.2511673783629,7.237304355706742
1.968000000,0.8365701994447079,0.8691304429078457,0.8528503211762768,1.4838198199251338,0.06084185549021122,573.2231763981797,-436.3598117978643,1944.206282488478,7.240094482075311
1.972000000,0.8363393313869807,0.8689045040581647,0.8526219177225727,1.4882821051519972,0.06086916719104903,573.3276421373172,-436.4755685122546,1944.161141393275,7.242752840781669
1.976000000,0.8361079145495012,0.868678002869828,0.8523929587096646,1.4927531101252236,0.060894493159423434,573.4322561172851,-436.59202875384227,1944.1158150798967,7.245492684460506
1.980000000,0.8358759531940194,0.8684509480195288,0.8521634506067741,1.497238023077912,0.0609200223245886,573.5371188636504,-436.7086948842593,1944.0704113943455,7.248229609315182
1.984000000,0.8356434497645893,0.8682233414390339,0.8519333956018116,1.5017375818264427,0.06094443352108712,573.6422288027628,-436.82673030377805,1944.025220665526,7.2509473232936825
1.988000000,0.8354104057969352,0.8679951846443572,0.8517027952206462,1.5062576926871776,0.060967918353379544,573.7477801811019,-436.94507358642954,1943.9796445042941,7.253373131910092
1.992000000,0.835176823749066,0.8677664826241198,0.8514716531865929,1.5107823227808803,0.060994447603715946,573.8534084264395,-437.06349135927724,1943.9340249851653,7.256081724150049
1.996000000,0.8349427042120254,0.8675372394681062,0.8512399718400658,1.5153223032602712,0.061020556879471374,573.9593039289254,-437.18325907156736,1943.8880859453463,7.258881099864301
2.000000000,0.8347080509943368,0.8673074573273851,0.8510077541608609,1.519874562235447,0.06104628777669008,574.0654233152145,-437.2986034789044,1943.8416344479363,7.261471196440284
2.004000000,0.8344728657680065,0.8670771410349545,0.8507750034014805,1.524442877596627,0.061072541466367036,574.1718061930025,-437.4191791836542,1943.7956697551235,7.264234763133908
2.008000000,0.8342371506874713,0.8668462969019117,0.8505417237946915,1.529023233131798,0.061098295904630194,574.2783844859421,-437.5374022406069,1943.749804532945,7.266928864868827
2.012000000,0.8340009090086795,0.8666149300028536,0.8503079195057666,1.5336185131489188,0.06112459751051273,574.3852122934762,-437.6566474660282,1943.703721589067,7.269672027346132
2.016000000,0.8337641416623569,0.8663830458228858,0.8500735937426214,1.538227655046498,0.06115029498603901,574.492279127449,-437.77626472718725,1943.6576248920346,7.272459843309496
2.020000000,0.8335268497616397,0.8661506509690042,0.849838750365322,1.5428497727365826,0.06117615859914441,574.5995526196414,-437.8981314837093,1943.6118281889535,7.275352573058186
2.024000000,0.8332890351230304,0.8659177500604329,0.8496033925917317,1.5474868210978587,0.06120334039236271,574.7070854049471,-438.01812744122196,1943.565489828877,7.278102454501691
2.028000000,0.8330506996595943,0.8656843467657325,0.8493675232126634,1.5521374024433,0.06122968878386248,574.8148518500673,-438.1384501409346,1943.5192595290214,7.280889502229127
2.032000000,0.8328118420589448,0.8654504467718311,0.849131144415388,1.5568026552634215,0.061256362784837835,574.9230101130922,-438.2678697194948,1943.471565338372,7.2840223244935665
2.036000000,0.8325724642905072,0.8652160538712792,0.8488942590808932,1.5614830864694518,0.061283289926256056,575.0313310942857,-438.39064096307766,1943.4249873074705,7.286759683577499
2.040000000,0.8323325722476511,0.8649811711990338,0.8486568717233425,1.566172214406735,0.061310033128155694,575.1398195868933,-438.5133016134082,1943.3785858146737,7.28950366427749
2.044000000,0.8320921694510304,0.8647458026979393,0.8484189860744848,1.5708755416759794,0.06133680563736996,575.2485435392886,-438.6361728330802,1943.332020715416,7.292275742298554
2.048000000,0.8318512583412172,0.8645099515089782,0.8481806049250977,1.5755928133928239,0.06136348729899821,575.357489414461,-438.7592757694683,1943.2853880156156,7.295078979903974
2.052000000,0.8316098416322717,0.8642736204455872,0.8479417310389294,1.5803240443339353,0.06139051979113385,575.4666654921849,-438.8825628429033,1943.2386813879905,7.297887315730752
2.056000000,0.8313679215566765,0.8640368122518254,0.8477023669042509,1.5850684772737003,0.06141739893105634,575.5760565202311,-439.00606679287216,1943.191910583359,7.3007204286105045
2.060000000,0.831125499872698,0.8637995293366885,0.8474625146046932,1.5898267834538669,0.06144428231641884,575.6856719452843,-439.1298352763143,1943.14504782691,7.303582335744336
2.064000000,0.8308825780911633,0.8635617738078594,0.8472221759495113,1.5945986159623735,0.061471448459408204,575.7955056433852,-439.2538700182131,1943.0981202837265,7.30645359467227
2.068000000,0.8306391576501113,0.8633235474469387,0.846981352548525,1.5993842739506343,0.06149870075618953,575.9055648625205,-439.3781422037452,1943.0511145058347,7.309328507810946
2.072000000,0.8303952400927415,0.863084851715783,0.8467400459042622,1.6041832219378314,0.06152603075793668,576.0158381541478,-439.5026458927256,1943.0040519074707,7.31221142065364
2.076000000,0.8301508271561318,0.8628456877564048,0.8464982574562683,1.6089957353418312,0.06155340646982603,576.1263333725709,-439.6273710235817,1942.956921247768,7.315101567938076
2.080000000,0.8299059209759747,0.8626060564700424,0.8462559887230086,1.6138202156015977,0.061580222061607744,576.2370451092495,-439.7522918254759,1942.9097378405543,7.31787019396271
2.084000000,0.8296605240365835,0.8623659583921324,0.846013241214358,1.618659566402123,0.06160773894640265,576.3479702902471,-439.8772053441076,1942.8625111077636,7.32079445820297
2.088000000,0.8294146385318442,0.862125393232887,0.8457700158823656,1.6235106610490302,0.061635725302486,576.4591095164086,-440.00308809193865,1942.815299853047,7.323820537537767
2.092000000,0.8291682667976943,0.861884362093619,0.8455263144456566,1.6283798488123407,0.06166001278881734,576.5704613163604,-440.1286284019947,1942.7677435398914,7.3267029123336025
2.096000000,0.8289214115204828,0.861642865827676,0.8452821386740794,1.6332590861410647,0.06168720717528871,576.6820396479172,-440.25466285217186,1942.7202990444175,7.3296263788227725
2.100000000,0.8286740753806612,0.8614009042176747,0.8450374897991679,1.6381508372619837,0.06171497652426928,576.7938209893082,-440.3808144688426,1942.6728373144206,7.332557175712061
2.104000000,0.8284262609024466,0.8611584775474341,0.8447923692249404,1.643055995703214,0.06174275397796107,576.9058183651293,-440.5072458770403,1942.6253572995793,7.335489789443468
2.108000000,0.8281779714961601,0.8609155856916573,0.8445467785939087,1.647966930017077,0.061761996789098425,577.0180351173371,-440.6331805366882,1942.5779784648337,7.3387854826356955
2.112000000,0.827929209866312,0.8606722290447237,0.8443007194555179,1.652895769547991,0.061792016084116996,577.1304358270366,-440.7600327420728,1942.5303532244839,7.341769406661924
2.116000000,0.8276799776212869,0.8604284084307068,0.8440541930259968,1.6578387812092985,0.06182132512362465,577.2430560530694,-440.8870847062821,1942.4826345721174,7.344723493944926
2.120000000,0.8274302764162655,0.860184124542414,0.8438072004793398,1.6627946290324587,0.061849714713807895,577.3558840838446,-441.0146575860865,1942.434874656046,7.347703622687865
2.124000000,0.8271801083295429,0.8599393782437232,0.8435597432866331,1.667763560082052,0.06187891012491646,577.4689068646137,-441.142124506262,1942.3870139540704,7.350640293497813
2.128000000,0.8269294752063701,0.8596941705703216,0.8433118228883458,1.672746105114481,0.0619066004373145,577.5821421120916,-441.27004235263905,1942.339086993165,7.353625508295712
2.132000000,0.8266783784793148,0.8594485017927127,0.8430634401360138,1.677742318258179,0.06193400692949223,577.6956219902302,-441.3980057982985,1942.2913567934286,7.356622411759711
2.136000000,0.8264268200162803,0.8592023728388511,0.8428145964275657,1.6827497787386168,0.06196222928057839,577.8092664353422,-441.5261761134481,1942.2434002874384,7.359604442475228
2.140000000,0.8261748018720851,0.8589557855741816,0.8425652937231334,1.6877700839013396,0.06199063155947443,577.9231112220835,-441.6545950794166,1942.195330650673,7.362589353949408
2.144000000,0.8259223262094082,0.8587087342043844,0.8423155302068963,1.69280643422167,0.062018520495019575,578.0372525374457,-441.7784962911349,1942.1471876135458,7.365252713602062
2.148000000,0.8256693962432422,0.8584612246230421,0.8420653104331421,1.6978484524599273,0.06204712865439778,578.1514525212378,-441.90933391560054,1942.0994477840914,7.3683122243358605
2.152000000,0.8254160145606875,0.8582132656129033,0.8418146400867954,1.7029073013318745,0.062075596047023424,578.2659042835757,-442.03874588211795,1942.0512278246727,7.371330995600746
2.156000000,0.8251621833205007,0.8579648571896996,0.8415635202551002,1.7079781435861658,0.06210386950184856,578.3805422795626,-442.1680393761342,1942.0028465842586,7.374326152732342
2.160000000,0.8249079053988311,0.8577160017257199,0.8413119535622755,1.7130610676674205,0.062131897898940504,578.4953671578535,-442.2974032763342,1941.9544326072416,7.377311187222096
2.164000000,0.8246531832190414,0.8574667031822969,0.8410599432006691,1.718157076575384,0.06216032102141562,578.6103859546798,-442.4271797172776,1941.905907824129,7.380313760304579
2.168000000,0.8243980187142341,0.8572169643558993,0.8408074915350667,1.7232658719828844,0.062188539234897186,578.7255981065023,-442.5570594262607,1941.857306467414,7.383322708054798
2.172000000,0.8241424128393078,0.8569667958589093,0.8405546043491086,1.728382974988525,0.06221884658414231,578.8409195303389,-442.6924134515578,1941.808946228398,7.386621478041472
2.176000000,0.8238863666913687,0.8567161968171035,0.8403012817542361,1.733519183156711,0.06224621751449229,578.956534891256,-442.8205223490743,1941.7598890481322,7.389456170649198
2.180000000,0.8236298731138731,0.8564651645227883,0.8400475188183307,1.7386702822151314,0.062276960533705336,579.0723770550834,-442.9568420761461,1941.7107167466531,7.392823081338112
2.184000000,0.8233729376126746,0.8562137048026415,0.839793321207658,1.7438271688351887,0.06230449810890021,579.1882956369398,-443.0854427261317,1941.6622535219246,7.395689736437552
2.188000000,0.8231155686089977,0.8559618201703358,0.8395386943896668,1.748998221496064,0.062332830526701216,579.3044279706362,-443.2164204469298,1941.613461726282,7.398691576979885
2.192000000,0.8228577724576809,0.8557095112269906,0.8392836418423357,1.7541776738458181,0.062359174907662865,579.4206668253101,-443.3428591702404,1941.5648465879217,7.401445879309383
2.196000000,0.8225995462559297,0.8554567800887014,0.8390281631723155,1.7593757330313213,0.06238960112057577,579.5371908586144,-443.4769053577388,1941.5156126440218,7.40465854932095
2.200000000,0.8223408865252537,0.8552036291860645,0.8387722578556591,1.7645839645939774,0.0624184260729262,579.6538582236099,-443.6090562482472,1941.4665352481466,7.407721404091971
2.204000000,0.8220817987746187,0.8549500596032544,0.8385159291889366,1.769804931174255,0.06244701778962308,579.770721164194,-443.73914556764095,1941.417206426893,7.410678539949844
2.208000000,0.8218222855078068,0.8546960742980048,0.8382591799029058,1.775037893522711,0.06247634578993749,579.8877624546923,-443.872521996211,1941.368497822736,7.413849602163573
2.212000000,0.8215623472155613,0.8544416775526003,0.8380020123840808,1.7802822888488554,0.06250535311444022,580.0049416360898,-444.00641323194714,1941.3193921222835,7.416902170229873
2.216000000,0.8213019865922462,0.8541868699454938,0.83774442826887,1.7855391614353173,0.06253381879884451,580.1223283490256,-444.1379938870073,1941.2701215774414,7.419952106236364
2.220000000,0.8210412062087045,0.8539316530899583,0.8374864296493314,1.7908076453483837,0.06256280153517496,580.2398603569352,-444.27111368291645,1941.2209267158037,7.423044083141369
2.224000000,0.8207800081449363,0.8536760304032782,0.8372280192741073,1.7960886851086233,0.06259229879216306,580.3575802365987,-444.404342811497,1941.1716631360678,7.42610981447384
2.228000000,0.8205183949162205,0.8534200040499371,0.8369691994830788,1.801381658162041,0.06262135780619926,580.4754638961991,-444.53757541015386,1941.1223485044352,7.429187422040324
2.232000000,0.820256368474972,0.8531635763679049,0.8367099724214384,1.8066871807689113,0.06265014390311899,580.5935435411992,-444.6716067718568,1941.0730988650218,7.432295854400442
2.236000000,0.8199939311551816,0.8529067499692644,0.836450340562223,1.8120036397891477,0.06267945598475286,580.7117630030882,-444.8053541288648,1941.0236112625685,7.435387990968249
2.240000000,0.8197310856490674,0.8526495269881593,0.8361903063186134,1.8173320259513461,0.06270904138130924,580.830165695629,-444.9394923670305,1940.974165303215,7.438550264781379
2.244000000,0.8194678341211414,0.852391908851402,0.8359298714862717,1.8226740673596096,0.0627380558443586,580.948760986972,-445.0731991365168,1940.924533875251,7.441597051728507
2.248000000,0.8192041786448385,0.8521338980356887,0.8356690383402636,1.8280263821706895,0.06276768454340265,581.0674949527887,-445.2082368132925,1940.8749320616696,7.4447230925465915
2.252000000,0.8189401219386667,0.8518754973522249,0.8354078096454458,1.8333908022841752,0.06279728545527624,581.1864000409763,-445.3430084328395,1940.8253338073223,7.447817949251806
2.256000000,0.8186756670796456,0.8516167089667874,0.8351461880232165,1.8387669792971937,0.06282677439358127,581.3054584832832,-445.477941037416,1940.7756597911605,7.450938517487136
2.260000000,0.8184108169174777,0.8513575352437499,0.8348841760806138,1.8441553216382145,0.06285622189480312,581.4246876089172,-445.61315588870644,1940.7259335218084,7.454067915616242
2.264000000,0.8181455742887493,0.8510979787243116,0.8346217765065305,1.8495552611853547,0.0628863012684336,581.5440726246331,-445.7485976161361,1940.676134000169,7.4571717776020385
2.268000000,0.8178799421958445,0.850838041969368,0.8343589920826062,1.8549666329579138,0.06291556866287817,581.6636162070058,-445.8842786365571,1940.6263424326282,7.4603265970031805
2.272000000,0.817613923590045,0.8505777275663178,0.8340958255781814,1.8603899782070337,0.06294471361572904,581.7833118374558,-446.02019460848874,1940.5764743046045,7.463495806979551
2.276000000,0.8173475213435637,0.8503170380951275,0.8338322797193456,1.8658249572512007,0.06297462548386962,581.9031704869959,-446.1563178339806,1940.5266004361029,7.466630043067527
2.280000000,0.8170807390201276,0.8500559768054643,0.8335683579127959,1.871267039574727,0.06299931294493977,582.0230176142652,-446.2937129060776,1940.4768569654125,7.469984081827411
2.284000000,0.8168135787818471,0.849794545606855,0.833304062194351,1.8767269699265783,0.06303008204283224,582.1431506193163,-446.43060176982397,1940.4269177478116,7.47313293407296
2.288000000,0.8165460426079818,0.8495327461118336,0.8330393943599077,1.8821933610940265,0.0630650649404235,582.2632688963727,-446.56655006859796,1940.3770701942717,7.47608534700806
2.292000000,0.8162781316920444,0.8492705794338491,0.8327743555629468,1.8876774890101216,0.06309433532345443,582.3836644354168,-446.70346484049435,1940.32703908398,7.4792568344970185
2.296000000,0.816009846124345,0.8490080457989677,0.8325089459616564,1.893172785249917,0.06312416193827648,582.5042183472489,-446.84063624809784,1940.2769365857775,7.482426890062173
2.300000000,0.8157411865413167,0.8487451459095325,0.8322431662254246,1.8986800736847294,0.06315355050520864,582.6249361836542,-446.9780305673289,1940.2268474473956,7.4856178512585405
2.304000000,0.8154721540798988,0.8484818806866912,0.831977017383295,1.904197326237695,0.06318336032953523,582.7458015746979,-447.1154536768752,1940.1767499274397,7.48879080328001
2.308000000,0.8152027500080266,0.8482182511224465,0.8317105005652365,1.9097256321804261,0.06321346466933785,582.8668126454858,-447.2531064388987,1940.1266547089247,7.49196618963723
2.312000000,0.8149329758199428,0.8479542585265705,0.8314436171732567,1.9152651972544805,0.06324334976985815,582.9879795404026,-447.39082431913437,1940.0765197008102,7.495147513225103
2.316000000,0.8146628333981454,0.8476899045366366,0.831176368967391,1.920815696272622,0.06327334156349046,583.1092873924746,-447.528812268007,1940.0264142838842,7.498334063381393
2.320000000,0.8143923249461835,0.8474251910670034,0.8309087580065935,1.9263773818201078,0.06330350290203231,583.2307441486391,-447.6669675297807,1939.976277645225,7.501521267981616
2.324000000,0.8141214528986751,0.8471601202705301,0.8306407865846026,1.9319501357054654,0.06333382594908903,583.3523452047592,-447.80530698383456,1939.926102664162,7.504707995847873
2.328000000,0.8138502199019939,0.8468946945357345,0.8303724572188642,1.937533985208177,0.0633639917406921,583.4740911000063,-447.94381622014066,1939.8758846458866,7.507903531491592
2.332000000,0.8135786339327353,0.8466289159119356,0.8301037749223354,1.9431265948326784,0.06339282890389986,583.5959445192175,-448.0789411024075,1939.8260037311113,7.510873719816208
2.336000000,0.8133066946820264,0.8463627867156873,0.8298347406988569,1.9487336068721794,0.06342363715785354,583.7179964140023,-448.2193241508954,1939.7753855698093,7.514173490004723
2.340000000,0.8130344006818149,0.8460963098400214,0.8295653552609181,1.9543508250045099,0.06345409048157646,583.8401782517362,-448.35839588106114,1939.724940170554,7.517388164578658
2.344000000,0.812761757150227,0.8458294877490999,0.8292956224496635,1.959979055385637,0.06348442880002585,583.9624947991531,-448.49781130553873,1939.6746256888173,7.52059443932167
2.348000000,0.8124887672137362,0.8455623288629823,0.8290255480383593,1.9656157232703455,0.06351603640755618,584.0849174047428,-448.6403555428669,1939.6244397792823,7.524029759319729
2.352000000,0.8122154331324367,0.8452948341086994,0.8287551336205681,1.9712667328065727,0.06354585123670703,584.2075338895928,-448.7783263136518,1939.573589673897,7.527152286319777
2.356000000,0.8119417584012467,0.845027002444624,0.8284843804229354,1.9769277140620931,0.06357621144990194,584.33027270974,-448.9179894430653,1939.522947926466,7.530367437026533
2.360000000,0.8116677464721676,0.8447588393746202,0.8282132929233939,1.9825996051013384,0.0636067155496545,584.4531490368225,-449.0580267114068,1939.4723080365661,7.533595691100789
2.364000000,0.8113934008781882,0.8444903491417222,0.8279418750099552,1.9882822787862058,0.06363700165536158,584.576159223098,-449.19821268094427,1939.4216217020203,7.536834774985987
2.368000000,0.8111187257169803,0.8442215353840368,0.8276701305505085,1.9939740355147786,0.06366727357055828,584.6992826001845,-449.3385395317323,1939.370986368667,7.540073829984947
2.372000000,0.8108437245576283,0.8439524024120715,0.8273980634848499,1.9996790384474858,0.06369802889312103,584.8225696104791,-449.47932690106734,1939.3202319302745,7.543326075590601
2.376000000,0.8105684006476537,0.8436829551983038,0.8271256779229788,2.0053936761231665,0.06372896778167332,584.9459661310742,-449.621002868122,1939.2695170680524,7.546615074762834
2.380000000,0.810292758184346,0.8434131973207855,0.8268529777525657,2.0111208021977283,0.06376109594618845,585.0695245406615,-449.7616590762113,1939.2185223863123,7.549777676755688
2.384000000,0.8100168013464213,0.84314313226443,0.8265799668054257,2.016857352214599,0.06379141593242131,585.1932056384134,-449.9028405388647,1939.1676293959645,7.553031369846141
2.388000000,0.8097405342481068,0.8428727643215552,0.826306649284831,2.0226040102326324,0.0638219435283745,585.3170074203862,-450.04383483532945,1939.1166588810177,7.556261108158953
2.392000000,0.8094639605921259,0.8426020976753534,0.8260330291337397,2.028362524611348,0.06385255620790745,585.4409572475993,-450.1855420528617,1939.0657660882653,7.559538720285803
2.396000000,0.8091870840157611,0.8423311362115413,0.8257591101136512,2.0341327390497628,0.06388421109885363,585.5650174557171,-450.32682068340966,1939.0148735531745,7.5630247212484
2.400000000,0.8089099031614779,0.8420598841288722,0.8254848936451751,2.0399141476852254,0.06391637898549515,585.6892538331997,-450.4722750825965,1938.9635152599126,7.566517588444802
2.404000000,0.808632425151302,0.8417883458359512,0.8252103854936266,2.0457019672279575,0.06394655974846367,585.8135512513232,-450.61287724429377,1938.9128763422354,7.569672963253316
2.408000000,0.8083546582364391,0.8415165247480871,0.8249355914922631,2.051502058319964,0.06397721904014478,585.9379956979021,-450.75485225099897,1938.8619327492163,7.572931465454991
2.412000000,0.8080766042622258,0.8412444186905361,0.824660511476381,2.0573146888315947,0.06400694089378323,586.0626033762993,-450.89359255881743,1938.8104972874537,7.575982122631146
2.416000000,0.807798266709085,0.8409720341311129,0.824385150420099,2.0631342759544555,0.06403870465690809,586.1872739330282,-451.0377409034121,1938.7597736842552,7.579399673343415
2.420000000,0.8075196497968591,0.8406993788801174,0.8241095143384882,2.0689666197080614,0.064070091449055,586.3120959094881,-451.18045933797623,1938.7088545338806,7.582729058835752
2.424000000,0.8072407543166378,0.84042645464325,0.8238336044799439,2.0748139050998833,0.06410116200722783,586.4370882474543,-451.3250509119853,1938.6576654952432,7.586200696880618
2.428000000,0.8069615832014847,0.8401532645968928,0.8235574238991887,2.080664971625086,0.06413234835866687,586.5621294847671,-451.46771909799924,1938.6066932193369,7.5894584327314885
2.432000000,0.8066821412247833,0.8398798111423247,0.823280976183554,2.086528789913782,0.06416226978580876,586.6873976756136,-451.60774467229066,1938.5555190870405,7.592706999381193
2.436000000,0.8064024317954193,0.8396060970782173,0.8230042644368183,2.0924011345756446,0.06419294644234064,586.8127213056949,-451.7495054892869,1938.504417273802,7.595980838193867
2.440000000,0.8061224581943236,0.8393321270718843,0.822727292633104,2.098284084254101,0.0642244186661596,586.9381523948954,-451.8924009263222,1938.4533560854352,7.59929798487223
2.444000000,0.8058422229693321,0.8390579045539113,0.8224500637616217,2.104178439907242,0.06425657994950851,587.063798789148,-452.03779494001935,1938.4021037635987,7.602652595308291
2.448000000,0.8055617302658789,0.8387834328117805,0.8221725815388297,2.1100803749472874,0.06428776702689193,587.1894802274306,-452.18164674882314,1938.3509848802937,7.6059559309132485
2.452000000,0.8052809854639662,0.8385087157059132,0.8218948505849397,2.1159927854854517,0.06431912468817895,587.3152733109746,-452.3255082671202,1938.2998920711893,7.609251962362182
2.456000000,0.8049999931881757,0.8382337566860656,0.8216168749371207,2.1219144566548853,0.0643501433950782,587.4411760653593,-452.46946915041684,1938.2487638226053,7.612491294554184
2.460000000,0.8047187577385557,0.8379585590163572,0.8213386583774565,2.1278479419406917,0.06438153565238633,587.5671987968046,-452.6135021187048,1938.1975648916389,7.615810435826088
2.464000000,0.80443728290102,0.8376831260308535,0.8210602044659367,2.1337916954773646,0.06441277036978377,587.6933302918173,-452.7579880663695,1938.146370424652,7.619137440008949
2.468000000,0.8041555722853531,0.8374074609479152,0.8207815166166341,2.139745186901128,0.06444416726729105,587.8195641793319,-452.90247438176635,1938.0951727166332,7.622441166296008
2.472000000,0.803873629138451,0.8371315667880026,0.8205025979632268,2.1457094410287176,0.06447599635094697,587.9459163296722,-453.0471874067041,1938.0439487931808,7.625771095015717
2.476000000,0.8035914561514801,0.8368554469541891,0.8202234515528346,2.151683022950041,0.06450718266840524,588.0723618837726,-453.19216323350827,1937.9927053328088,7.629077069854449
2.480000000,0.8033090556243678,0.8365791044303705,0.8199440800273692,2.1576695627533917,0.064538146204963,588.1989265561173,-453.33770254738977,1937.941517991038,7.632239633842325
2.484000000,0.803026429656299,0.8363025418009187,0.8196644857286088,2.1636634506808488,0.06456995774122845,588.3255866696667,-453.4830939812833,1937.8902951804325,7.635592468770766
2.488000000,0.8027435801779603,0.8360257610621176,0.819384670620039,2.1696667721146983,0.06460125329377991,588.4523607418452,-453.62848869578374,1937.8391193771777,7.638896322393893
2.492000000,0.8024605089442645,0.8357487648105035,0.819104636877384,2.1756811267282448,0.06463263597079115,588.579244353299,-453.77376711210735,1937.7878049409348,7.642259761884905
2.496000000,0.8021772177858395,0.8354715552862331,0.8188243865360363,2.1817053731652125,0.06466415432699599,588.7062332953883,-453.91923355256137,1937.736597515137,7.645612555607877
2.500000000,0.8018937087281444,0.8351941338653148,0.8185439212967296,2.187740036661747,0.06469628217988536,588.8333161452837,-454.0645833330675,1937.685421155512,7.649056337458957
2.504000000,0.8016099834783716,0.83491650173967,0.8182632426090208,2.1937838580992275,0.06472833281962759,588.960503870307,-454.2107871087984,1937.6344049620777,7.652399753879256
2.508000000,0.8013260439038561,0.8346386610627405,0.8179823524832983,2.1998366932948175,0.0647594092935065,589.0877865913783,-454.35642801213163,1937.5831213241886,7.6557825233176695
2.512000000,0.8010418920343056,0.8343606140268776,0.8177012530305916,2.205898952139387,0.06479160283584486,589.2151760207936,-454.50275707910896,1937.5320833072979,7.6591913343684705
