$
$
$   Skin Overhang Elements (between LE and Wing)
$
$.......2.......3.......4.......5.......6.......7.......8.......9.......0
CQUAD4  673501  7600    38526   38527   27189   27188   101
CQUAD4  673502  7600    38527   38528   27190   27189   101
CQUAD4  673503  7600    38528   38529   27191   27190   101
CQUAD4  673504  7600    38529   38530   27192   27191   101
CQUAD4  673505  7600    38530   38531   27193   27192   101
CQUAD4  673506  7600    38531   38532   27194   27193   101
CQUAD4  673507  7600    38532   38533   27195   27194   101
CQUAD4  673508  7600    38533   38534   27196   27195   101
CQUAD4  673509  7600    38534   38535   27197   27196   101
CQUAD4  673510  7600    38535   38536   27198   27197   101
CQUAD4  673511  7600    38536   38537   27199   27198   101
CQUAD4  673512  7600    38537   38538   27200   27199   101
CQUAD4  674500  7600    38538   39526   27201   27200   101
CQUAD4  674501  7600    39526   39527   27202   27201   101
CQUAD4  674502  7600    39527   39528   27203   27202   101
CQUAD4  674503  7600    39528   39529   27204   27203   101
CQUAD4  674504  7600    39529   39530   27205   27204   101
CQUAD4  674505  7600    39530   39531   27206   27205   101
CQUAD4  674506  7600    39531   39532   27207   27206   101
CQUAD4  674507  7600    39532   39533   27208   27207   101
CQUAD4  674508  7600    39533   39534   27209   27208   101
CQUAD4  674509  7600    39534   39535   27210   27209   101
CQUAD4  674510  7600    39535   39536   27211   27210   101
CQUAD4  674511  7600    39536   39537   27212   27211   101
CQUAD4  674512  7600    39537   39538   27213   27212   101
CQUAD4  675500  7600    39538   40520   27214   27213   101
CQUAD4  675501  7600    40520   40521   27215   27214   101
CQUAD4  675502  7600    40521   40522   27216   27215   101
CQUAD4  675503  7600    40522   40523   27217   27216   101
CQUAD4  675504  7600    40523   40524   27218   27217   101
CQUAD4  675505  7600    40524   40525   27219   27218   101
CQUAD4  675506  7600    40525   40526   27220   27219   101
CQUAD4  675507  7600    40526   40527   27221   27220   101
CQUAD4  675508  7600    40527   40528   27222   27221   101
CQUAD4  675509  7600    40528   40529   27223   27222   101
$                                               
$                                                       
CQUAD4  870600  7820    27224   27225   41515   41514   101
CQUAD4  870602  7820    27225   27227   41517   41515   101
CQUAD4  870603  7820    27227   27228   41518   41517   101
CQUAD4  870604  7820    27228   27229   41519   41518   101
CQUAD4  870605  7820    27229   27230   41520   41519   101
CQUAD4  870606  7820    27230   27231   41521   41520   101
CQUAD4  870607  7820    27231   27232   41522   41521   101
CQUAD4  870608  7820    27232   27233   41523   41522   101
CQUAD4  870609  7820    27233   27234   41524   41523   101
CQUAD4  870610  7820    27234   27235   41525   41524   101
CQUAD4  870611  7820    27235   27236   41526   41525   101
CQUAD4  870612  7820    27236   27237   41527   41526   101
CQUAD4  871600  7820    27237   27238   42509   41527   101
CQUAD4  871601  7820    27238   27239   42510   42509   101
CQUAD4  871602  7820    27239   27240   42511   42510   101
CQUAD4  871603  7820    27240   27241   42512   42511   101
CQUAD4  871604  7820    27241   27242   42513   42512   101
CQUAD4  871605  7820    27242   27243   42514   42513   101
CQUAD4  871606  7820    27243   27244   42515   42514   101
CQUAD4  871607  7820    27244   27245   42516   42515   101
CQUAD4  871608  7820    27245   27246   42517   42516   101
CQUAD4  872600  7820    27246   27247   43513   42517   101
CQUAD4  872601  7820    27247   27248   43514   43513   101
CQUAD4  872602  7820    27248   27249   43515   43514   101
CQUAD4  872603  7820    27249   27250   43516   43515   101
CQUAD4  872604  7820    27250   27251   43517   43516   101
CQUAD4  872605  7820    27251   27252   43518   43517   101
CQUAD4  872606  7820    27252   27253   43519   43518   101
CQUAD4  872607  7820    27253   27254   43520   43519   101
CQUAD4  872608  7820    27254   27255   43521   43520   101
CQUAD4  872609  7820    27255   27256   43522   43521   101
CQUAD4  872610  7820    27256   27257   43523   43522   101
CQUAD4  872611  7820    27257   27258   43524   43523   101
CQUAD4  872612  7820    27258   27259   43525   43524   101
CQUAD4  873600  7820    27259   27260   44513   43525   101
CQUAD4  873601  7800    27260   27261   44514   44513   101
CQUAD4  873602  7800    27261   27262   44515   44514   101
CQUAD4  873603  7800    27262   27263   44516   44515   101
CQUAD4  873604  7800    27263   27264   44517   44516   101
CQUAD4  873605  7800    27264   27265   44518   44517   101
CQUAD4  873606  7800    27265   27266   44519   44518   101
CQUAD4  873607  7800    27266   27267   44520   44519   101
CQUAD4  873608  7800    27267   27268   44521   44520   101
CQUAD4  873609  7800    27268   27269   44522   44521   101
CQUAD4  873610  7800    27269   27270   44523   44522   101
CQUAD4  873611  7800    27270   27271   44524   44523   101
CQUAD4  873612  7800    27271   27272   44525   44524   101
CQUAD4  874600  7800    27272   27273   45513   44525   101
CQUAD4  874601  7800    27273   27274   45514   45513   101
CQUAD4  874602  7800    27274   27275   45515   45514   101
CQUAD4  874603  7800    27275   27276   45516   45515   101
CQUAD4  874604  7800    27276   27277   45517   45516   101
CQUAD4  874605  7800    27277   27278   45518   45517   101
CQUAD4  874606  7800    27278   27279   45519   45518   101
CQUAD4  874607  7800    27279   27280   45520   45519   101
CQUAD4  874608  7800    27280   27281   45521   45520   101
CQUAD4  874609  7800    27281   27282   45522   45521   101
CQUAD4  874610  7800    27282   27283   45523   45522   101
CQUAD4  874611  7800    27283   27284   45524   45523   101
CQUAD4  874612  7800    27284   27285   45525   45524   101
CQUAD4  875600  7800    27285   27286   46510   45525   101
CQUAD4  875601  7800    27286   27287   46511   46510   101
CQUAD4  875602  7800    27287   27288   46512   46511   101
CQUAD4  875603  7800    27288   27289   46513   46512   101
CQUAD4  875604  7800    27289   27290   46514   46513   101
CQUAD4  875605  7800    27290   27291   46515   46514   101
CQUAD4  875606  7800    27291   27292   46516   46515   101
CQUAD4  875607  7800    27292   27293   46517   46516   101
CQUAD4  875608  7800    27293   27294   46518   46517   101
CQUAD4  875609  7800    27294   27295   46519   46518   101
$
$
$
$.......2.......3.......4.......5.......6.......7.......8.......9.......0
PCOMP   7600    0.00            6800.0  STRN    75.0            SYM
        7100    0.0101  0.0     YES
        7100    0.0101  90.0    YES
PCOMP   7620    0.00            6800.0  STRN    75.0            SYM
        7100    0.0101  0.0     YES
        7100    0.0101  90.0    YES
        7100    0.0101  90.0    YES
$.......2.......3.......4.......5.......6.......7.......8.......9.......
PCOMP   7800    0.00            6800.0  STRN    75.0            SYM
        7100    0.0101  0.0     YES
        7100    0.0101  90.0    YES
PCOMP   7820    0.00            6800.0  STRN    75.0            SYM
        7100    0.0101  0.0     YES
        7100    0.0101  90.0    YES
        7100    0.0101  90.0    YES
$-----------------------------------------------------------------------
